entrezID	symbol
55213	RDEOA
55214	LEPREL1
55214	MCVD
55214	MLAT4
55214	P3H2
55215	FANCI
55215	KIAA1794
55216	C11orf57
55217	TMLHE
55217	AUTSX6
55217	BBOX2
55217	TMLD
55217	TMLH
55217	TMLHED
55217	XAP130
55218	EXD2
55218	C14orf114
55218	EXDL2
55219	TMEM57
55219	MACOILIN
55219	RP3-469D22.2
55220	KLHDC8A
55222	LRRC20
55223	TRIM62
55223	DEAR1
55224	ETNK2
55224	EKI2
55224	HMFT1716
55224	RP11-74C13.2
55225	RAVER2
55226	NAT10
55226	ALP
55226	NET43
55226	Kre33
55227	LRRC1
55227	dJ523E19.1
55227	LANO
55228	PNMAL1
55228	PNMA8A
55229	PANK4
55230	USP40
55231	CCDC87
55233	MOB1A
55233	C2orf6
55233	MATS1
55233	MOB1
55233	Mob4B
55233	MOBK1B
55233	MOBKL1B
55234	SMU1
55234	BWD
55234	fSAP57
55234	RP11-54K16.3
55234	SMU-1
55236	UBA6
55236	E1-L2
55236	MOP-4
55236	UBE1L2
55237	VRTN
55237	C14orf115
55237	vertnin
55238	SLC38A7
55238	SNAT7
55239	OGFOD1
55239	TPA1
55240	STEAP3
55240	AHMIO2
55240	dudlin-2
55240	STMP3
55240	TSAP6
55240	dudulin-2
55240	pHyde
55243	KIRREL
55243	NEPH1
55243	KIRREL1
55244	SLC47A1
55244	MATE1
55245	UQCC
55245	BFZB
55245	C20orf44
55245	CBP3
55245	UQCC1
55246	CCDC25
55247	NEIL3
55247	FGP2
55247	FPG2
55247	hFPG2
55247	hNEI3
55247	NEI3
55247	ZGRF3
55248	TMEM206
55248	C1orf75
55248	RP11-384C4.5
55249	YY1AP1
55249	HCCA1
55249	HCCA2
55249	YAP
55249	YY1AP
55249	GRNG
55250	ELP2
55250	SHINC-2
55250	STATIP1
55250	StIP
55250	MRT58
55251	PCMTD2
55251	C20orf36
55252	ASXL2
55252	ASXH2
55252	SHAPNS
55253	TYW1
55253	RSAFD1
55253	TYW1A
55253	YPL207W
55254	TMEM39A
55255	WDR41
55255	MSTP048
55256	ADI1
55256	APL1
55256	ARD
55256	Fe-ARD
55256	HMFT1638
55256	MTCBP1
55256	mtnD
55256	Ni-ARD
55256	SIPL
55257	MRGBP
55257	C20orf20
55257	Eaf7
55257	MRG15BP
55257	URCC4
55258	THNSL2
55258	SOFAT
55258	THS2
55258	TSH2
55259	CASC1
55259	LAS1
55259	PPP1R54
55260	TMEM143
55262	C7orf43
55266	TMEM19
55267	C22orf26
55267	PRR34
55268	ECHDC2
55269	PSPC1
55269	PSP1
55270	NUDT15
55270	MTH2
55270	RP11-90M2.1
55270	NUDT15D
55272	IMP3
55272	BRMS2
55272	C15orf12
55272	MRPS4
55273	TMEM100
55274	PHF10
55274	BAF45A
55274	XAP135
55275	VPS53
55275	HCCS1
55275	hVps53L
55275	pp13624
55275	PCH2E
55276	PGM2
55276	MSTP006
55277	FGGY
55278	QRSL1
55278	GatA
55279	ZNF654
55280	CWF19L1
55280	RP11-316M21.3
55280	C19L1
55280	SCAR17
55280	hDrn1
55281	TMEM140
55282	LRRC36
55282	RORBP70
55282	XLHSRF2
55283	MCOLN3
55283	TRP-ML3
55283	TRPML3
55284	UBE2W
55284	UBC-16
55284	UBC16
55285	RBM41
55286	C4orf19
55287	TMEM40
55288	RHOT1
55288	ARHT1
55288	MIRO-1
55288	MIRO1
55289	ACOXL
55290	BRF2
55290	BRFU
55290	TFIIIB50
55291	PPP6R3
55291	C11orf23
55291	PP6R3
55291	SAP190
55291	SAPL
55291	SAPLa
55291	SAPS3
55293	UEVLD
55293	ATTP
55293	UEV3
55294	FBXW7
55294	AGO
55294	CDC4
55294	FBW6
55294	FBW7
55294	FBX30
55294	FBXO30
55294	FBXW6
55294	hAgo
55294	hCdc4
55294	SEL-10
55294	SEL10
55295	KLHL26
55296	TBC1D19
55297	CCDC91
55297	HSD8
55297	p56
55298	RNF121
55299	BRIX1
55299	BRIX
55299	BXDC2
55300	PI4K2B
55300	PI4KIIB
55300	PIK42B
55300	
55301	OLAH
55301	AURA1
55301	SAST
55301	THEDC1
55303	GIMAP4
55303	IAN-1
55303	IAN1
55303	IMAP4
55303	MSTP062
55304	SPTLC3
55304	C20orf38
55304	dJ718P11
55304	dJ718P11.1
55304	hLCB2b
55304	LCB2B
55304	LCB3
55304	SPT3
55304	SPTLC2L
55304	LCB 3
55304	SPT 3
55308	DDX19A
55308	DDX19-DDX19L
55308	DDX19L
55311	ZNF444
55311	EZF-2
55311	EZF2
55311	ZSCAN17
55312	RFK
55312	RIFK
55312	RP11-422N19.2
55313	CPPED1
55313	CSTP1
55314	TMEM144
55315	SLC29A3
55315	ENT3
55315	HCLAP
55315	HJCD
55315	PHID
55316	RSAD1
55317	AP5S1
55317	C20orf29
55319	TMA16
55319	C4orf43
55320	MIS18BP1
55320	C14orf106
55320	HSA242977
55320	KNL2
55320	M18BP1
55321	TMEM74B
55321	C20orf46
55322	C5orf22
55323	LARP6
55323	ACHN
55324	ABCF3
55324	EST201864
55325	UFSP2
55325	C4orf20
55325	BHD
55326	AGPAT5
55326	1AGPAT5
55326	LPAATE
55327	LIN7C
55327	LIN-7-C
55327	LIN-7C
55327	MALS-3
55327	MALS3
55327	VELI3
55328	RNLS
55328	C10orf59
55328	RENALASE
55329	MNS1
55329	SPATA40
55330	BLOC1S4
55330	BCAS4L
55330	BLOS4
55330	CNO
55331	ACER3
55331	APHC
55331	PHCA
55332	DRAM1
55332	DRAM
55333	SYNJ2BP
55333	ARIP2
55333	OMP25
55334	SLC39A9
55334	ZIP-9
55334	ZIP9
55335	NIPSNAP3B
55335	NIPSNAP3
55335	LOC286367
55335	FP944
55335	SNAP1
55336	FBXL8
55336	FBL8
55337	C19orf66
55337	IRAV
55337	RyDEN
55339	WDR33
55339	NET14
55339	WDC146
55340	GIMAP5
55340	HIMAP3
55340	IAN-5
55340	IAN4
55340	IAN4L1
55340	IAN5
55340	IMAP3
55340	IROD
55341	LSG1
55342	STRBP
55342	ILF3L
55342	p74
55342	SPNR
55342	HEL162
55343	SLC35C1
55343	CDG2C
55343	FUCT1
55344	PLCXD1
55344	LL0XNC01-136G2.1
55345	C4orf21
55345	ZGRF1
55346	TCP11L1
55346	dJ85M6.3
55347	ABHD10
55349	CHDH
55350	VNN3
55350	HSA238982
55351	STK32B
55351	HSA250839
55351	STK32
55351	STKG6
55351	YANK2
55352	COPRS
55352	C17orf79
55352	COPR5
55352	HSA272196
55352	TTP1
55353	LAPTM4B
55353	LAPTM4beta
55353	LC27
55355	HJURP
55355	FAKTS
55355	hFLEG1
55355	URLC9
55356	SLC22A15
55356	FLIPT1
55356	PRO34686
55357	TBC1D2
55357	PARIS-1
55357	PARIS1
55357	TBC1D2A
55359	STYK1
55359	NOK
55359	SuRTK106
55361	PI4K2A
55361	PI4KII
55361	PIK42A
55361	RP11-548K23.6
55362	TMEM63B
55362	C6orf110
55362	RP3-421H19.2
55363	HEMGN
55363	EDAG
55363	EDAG-1
55363	CT155
55363	NDR
55364	IMPACT
55364	RWDD5
55365	TMEM176A
55365	GS188
55365	HCA112
55365	MS4B1
55366	LGR4
55366	BNMD17
55366	GPR48
55367	PIDD
55367	LRDD
55367	PIDD1
55370	PPP4R1L
55370	C20orf192
55370	PRO1085
55370	PPP4R1P1
55374	TMCO6
55374	PRO1580
55379	LRRC59
55379	p34
55379	PRO1855
55380	EPS15P1
55380	EPS15L2
55380	PRO1866
55384	MEG3
55384	FP504
55384	GTL2
55384	LINC00023
55384	NCRNA00023
55384	prebp1
55384	PRO0518
55384	PRO2160
55384	onco-lncRNA-83
55388	MCM10
55388	CNA43
55388	DNA43
55388	PRO2249
55410	TTTY14
55421	C17orf85
55421	ELG
55421	HSA277841
55421	NCBP3
55422	ZNF331
55422	RITA
55422	ZNF361
55422	ZNF463
55423	SIRPG
55423	bA77C3.1
55423	CD172g
55423	SIRP-B2
55423	SIRPB2
55423	SIRPgamma
55425	KIAA1704
55425	AD029
55425	bA245H20.2
55425	LSR7
55425	RP11-245H20.2
55425	GPALPP1
55432	YOD1
55432	DUBA8
55432	OTUD2
55432	PRO0907
55432	RP11-164O23.1
55435	AP1AR
55435	2C18
55435	C4orf16
55435	gamma-BAR
55435	GBAR
55435	PRO0971
55437	STRADB
55437	ALS2CR2
55437	CALS-21
55437	ILPIP
55437	ILPIPA
55437	PAPK
55437	PRO1038
55449	DHRS4-AS1
55449	AS1DHRS4
55449	C14orf167
55449	PRO1488
55449	C14orf67
55449	DHRS4AS1
55450	CAMK2N1
55450	PRO1489
55450	RP11-401M16.1
55454	CSGALNACT2
55454	CHGN2
55454	GALNACT-2
55454	GALNACT2
55454	PRO0082
55454	ChGn-2
55454	beta4GalNAcT
55466	DNAJA4
55466	MST104
55466	MSTP104
55466	PRO1472
55471	NDUFAF7
55471	C2orf56
55471	MidA
55471	PRO1853
55472	RBM12B-AS1
55472	C8orf39
55472	PRO1905
55486	PARL
55486	PRO2207
55486	PSARL
55486	PSARL1
55486	PSENIP2
55486	RHBDS1
55500	ETNK1
55500	EKI
55500	EKI 1
55500	EKI1
55500	Nbla10396
55501	CHST12
55501	C4S-2
55501	C4ST-2
55501	C4ST2
55501	LOC101927181
55501	
55502	HES6
55502	bHLHb41
55502	bHLHc23
55502	HES-6
55502	C-HAIRY1
55503	TRPV6
55503	ABP%2FZF
55503	CAT1
55503	CATL
55503	ECAC2
55503	HSA277909
55503	LP6728
55503	ZFAB
55503	ABP/ZF
55504	TNFRSF19
55504	TAJ
55504	TAJ-alpha
55504	TRADE
55504	TROY
55505	NOP10
55505	DKCB1
55505	NOLA3
55505	NOP10P
55506	H2AFY2
55506	macroH2A2
55507	GPRC5D
55508	SLC35E3
55508	BLOV1
55509	BATF3
55509	JDP1
55509	JUNDM1
55509	SNFT
55510	DDX43
55510	CT13
55510	HAGE
55511	SAGE1
55511	CT14
55511	SAGE
55512	SMPD3
55512	NSMASE2
55515	ASIC4
55515	ACCN4
55515	BNAC4
55520	ELAC1
55520	D29
55521	TRIM36
55521	HAPRIN
55521	RBCC728
55521	RNF98
55526	DHTKD1
55526	AMOXAD
55526	CMT2Q
55527	FEM1A
55527	EPRAP
55529	TMEM55A
55529	PIP4P2
55530	SVOP
55531	ELMOD1
55531	LOC643923
55532	SLC30A10
55532	HMDPC
55532	ZnT-10
55532	ZNT10
55532	ZNT8
55532	ZRC1
55532	HMNDYT1
55534	MAML3
55534	CAGH3
55534	ERDA3
55534	GDN
55534	MAM-2
55534	MAM2
55534	TNRC3
55536	CDCA7L
55536	JPO2
55536	R1
55536	RAM2
55539	KCNQ1DN
55539	BWRT
55539	HSA404617
55540	IL17RB
55540	CRL4
55540	EVI27
55540	IL17BR
55540	IL17RH1
55544	RBM38
55544	dJ800J21.2
55544	HSRNASEB
55544	RNPC1
55544	SEB4B
55544	SEB4D
55545	MSX2P1
55545	HPX5
55545	HSHPX5
55545	MSX2P
55552	ZNF823
55552	HSZFP36
55553	SOX6
55553	HSSOX6
55553	SOXD
55554	KLK15
55554	ACO
55554	HSRNASPH
55556	ENOSF1
55556	HSRTSBETA
55556	RTS
55556	TYMSAS
55558	PLXNA3
55558	6.3
55558	HSSEXGENE
55558	PLEXIN-A3
55558	PLXN3
55558	PLXN4
55558	SEX
55558	XAP-6
55559	HAUS7
55559	UCHL5IP
55559	UIP1
55561	CDC42BPG
55561	DMPK2
55561	HSMDPKIN
55561	KAPPA-200
55561	MRCKG
55561	MRCKgamma
55565	ZNF821
55567	DNAH3
55567	DLP3
55567	DNAHC3B
55567	Hsadhc3
55567	DNAHC3-B
55567	HDHC8
55567	HEL-36
55567	HSADHC3
55568	GALNT10
55568	GALNACT10
55568	PPGALNACT10
55568	PPGANTASE10
55571	CNOT11
55571	C2orf29
55571	C40
55572	FOXRED1
55572	FP634
55572	H17
55573	CDV3
55573	H41
55576	STAB2
55576	FEEL2
55576	FELE-2
55576	FELL2
55576	FEX2
55576	HARE
55576	SCARH1
55577	NAGK
55577	GNK
55577	HSA242910
55578	SUPT20H
55578	bA421P11.4
55578	C13
55578	C13orf19
55578	FAM48A
55578	FP757
55578	P38IP
55578	SPT20
55582	KIF27
55584	CHRNA9
55584	HSA243342
55584	NACHRA9
55585	UBE2Q1
55585	GTAP
55585	NICE-5
55585	PRO3094
55585	UBE2Q
55585	NICE5
55586	MIOX
55586	ALDRL6
55588	MED29
55588	IXL
55588	MED2
55589	BMP2K
55589	BIKE
55589	HRIHFB2017
55591	VEZT
55591	VEZATIN
55592	GOLGA2P5
55592	GOLGA2B
55592	GOLGA2L1
55593	OTUD5
55593	DUBA
55596	ZCCHC8
55599	RNPC3
55599	RBM40
55599	RNP
55599	SNRNP65
55600	ITLN1
55600	hIntL
55600	HL-1
55600	HL1
55600	INTL
55600	ITLN
55600	LFR
55600	omentin
55601	DDX60
55602	CDKN2AIP
55602	CARF
55603	FAM46A
55603	C6orf37
55603	XTP11
55604	LRRC16A
55604	CARMIL
55604	CARMIL1
55604	CARMIL1a
55604	dJ501N12.1
55604	dJ501N12.5
55604	LRRC16
55605	KIF21A
55605	CFEOM1
55605	FEOM1
55605	FEOM3A
55607	PPP1R9A
55607	Neurabin-I
55607	NRB1
55607	NRBI
55608	ANKRD10
55609	ZNF280C
55609	SUHW3
55609	ZNF633
55610	CCDC132
55610	VPS50
55610	VPS54L
55611	OTUB1
55611	HSPC263
55611	OTB1
55611	OTU1
55612	FERMT1
55612	C20orf42
55612	DTGCU2
55612	KIND1
55612	UNC112A
55612	URP1
55613	MTMR8
55614	KIF16B
55614	C20orf23
55614	KISC20ORF
55614	SNX23
55615	PRR5
55615	FLJ20185k
55615	PP610
55615	PROTOR-1
55615	PROTOR1
55616	ASAP3
55616	ACAP4
55616	CENTB6
55616	DDEFL1
55616	UPLC1
55617	TASP1
55617	C20orf13
55617	dJ585I14.2
55617	LOC105372536
55617	LOC105372538
55619	DOCK10
55619	DRIP2
55619	Nbla10300
55619	ZIZ3
55620	STAP2
55620	BKS
55621	TRMT1
55621	TRM1
55622	TTC27
55623	THUMPD1
55623	Tan1
55624	POMGNT1
55624	GnT I.2
55624	gnT-I.2
55624	GNTI.2
55624	LGMD2O
55624	MDDGA3
55624	MDDGB3
55624	MDDGC3
55624	MEB
55624	MGAT1.2
55624	RP76
55625	ZDHHC7
55625	DHHC7
55625	SERZ-B
55625	SERZ1
55625	ZNF370
55626	AMBRA1
55626	DCAF3
55626	WDR94
55627	SMPD4
55627	NET13
55627	NSMASE-3
55627	NSMASE3
55628	ZNF407
55629	PNRC2
55629	
55630	SLC39A4
55630	AEZ
55630	AWMS2
55630	ZIP4
55631	LRRC40
55631	dJ677H15.1
55632	G2E3
55632	KIAA1333
55632	PHF7B
55633	TBC1D22B
55633	C6orf197
55633	dJ744I24.2
55633	RP4-744I24.2
55634	KRBOX4
55634	ZNF673
55635	DEPDC1
55635	DEP.8
55635	DEPDC1-V2
55635	DEPDC1A
55635	SDP35
55636	CHD7
55636	HH5
55636	IS3
55636	KAL5
55636	CRG
55638	SYBU
55638	GOLSYN
55638	OCSYN
55638	SNPHL
55640	FLVCR2
55640	C14orf58
55640	CCT
55640	EPV
55640	FLVCRL14q
55640	MFSD7C
55640	PVHH
55643	BTBD2
55644	OSGEP
55644	GCPL1
55644	KAE1
55644	OSGEP1
55644	PRSMG1
55644	TCS3
55646	LYAR
55646	ZC2HC2
55646	ZLYAR
55647	RAB20
55650	PIGV
55650	GPI-MT-II
55650	HPMRS1
55650	PIG-V
55651	NHP2
55651	DKCB2
55651	NHP2P
55651	NOLA2
55652	SLC48A1
55652	hHRG-1
55652	HRG-1
55652	HRG1
55653	BCAS4
55653	CNOL
55654	TMEM127
55655	NLRP2
55655	CLR19.9
55655	NALP2
55655	NBS1
55655	PAN1
55655	PYPAF2
55656	INTS8
55656	C8orf52
55656	INT8
55657	ZNF692
55657	AREBP
55657	Zfp692
55658	RNF126
55659	ZNF416
55660	PRPF40A
55660	FBP-11
55660	FBP11
55660	FLAF1
55660	FNBP3
55660	HIP-10
55660	HIP10
55660	HYPA
55660	NY-REN-6
55660	Prp40
55661	DDX27
55661	dJ686N3.1
55661	DRS1
55661	Drs1p
55661	HSPC259
55661	PP3241
55661	RHLP
55662	HIF1AN
55662	FIH1
55663	ZNF446
55663	ZKSCAN20
55663	ZSCAN30
55663	ZSCAN52
55664	CDC37L1
55664	CDC37B
55664	HARC
55664	RP11-6J24.5
55665	URGCP
55665	URG4
55666	NPLOC4
55666	NPL4
55667	DENND4C
55667	bA513M16.3
55667	C9orf55
55667	C9orf55B
55667	RAB10GEF
55668	GPATCH2L
55668	C14orf118
55669	MFN1
55669	hfzo1
55669	hfzo2
55670	PEX26
55670	PBD7A
55670	PBD7B
55670	PEX26M1T
55670	Pex26pM1T
55671	SMEK1
55671	FLFL1
55671	KIAA2010
55671	MSTP033
55671	PP4R3A
55671	smk-1
55671	smk1
55671	PPP4R3A
55671	PP4R3
55672	NBPF1
55672	AB13
55672	AB14
55672	AB23
55672	AD2
55672	NBG
55672	NBPF
55676	SLC30A6
55676	MST103
55676	MSTP103
55676	ZNT6
55677	IWS1
55679	LIMS2
55679	PINCH-2
55679	PINCH2
55679	LGMD2W
55680	RUFY2
55680	RABIP4R
55680	ZFYVE13
55681	SCYL2
55681	CVAK104
55683	KANSL3
55683	KIAA1310
55683	NSL3
55683	Rcd1
55684	RABL6
55684	C9orf86
55684	PARF
55684	pp8875
55684	RBEL1
55686	MREG
55686	DSU
55686	WDT2
55687	TRMU
55687	MTO2
55687	MTU1
55687	TRMT
55687	TRMT1
55687	TRNT1
55687	LCAL3
55689	YEATS2
55690	PACS1
55690	MRD17
55690	SHMS
55691	FRMD4A
55691	bA295P9.4
55691	FRMD4
55691	RP11-397C18.4
55691	CCAFCA
55692	LUC7L
55692	hLuc7B1
55692	Luc7
55692	LUC7-LIKE
55692	LUC7B1
55692	SR%2B89
55692	SR+89
55693	KDM4D
55693	JMJD2D
55695	NSUN5
55695	NOL1
55695	NOL1R
55695	NSUN5A
55695	p120
55695	WBSCR20
55695	WBSCR20A
55695	p120(NOL1)
55696	RBM22
55696	Cwc2
55696	fSAP47
55696	ZC3H16
55697	VAC14
55697	ArPIKfyve
55697	TAX1BP2
55697	TRX
55698	RADIL
55698	RASIP2
55699	IARS2
55699	ILERS
55699	CAGSSS
55700	MAP7D1
55700	PARCC1
55700	RPRC1
55701	ARHGEF40
55701	SOLO
55702	CCDC94
55703	POLR3B
55703	C128
55703	HLD8
55703	RPC2
55703	INMAP
55704	CCDC88A
55704	APE
55704	GIRDIN
55704	GIV
55704	GRDN
55704	HkRP1
55704	KIAA1212
55704	PEHO
55704	PEHOL
55705	IPO9
55705	Imp9
55706	NDC1
55706	NET3
55706	TMEM48
55707	NECAP2
55709	KBTBD4
55709	BKLHD4
55709	HSPC252
55711	FAR2
55711	MLSTD1
55711	SDR10E2
55711	HEL-S-81
55713	ZNF334
55714	TENM3
55714	MCOPCB9
55714	ODZ3
55714	Ten-m3
55714	TNM3
55714	ten-3
55714	LOC105377574
55715	DOK4
55715	IRS-5
55715	IRS5
55716	LMBR1L
55716	LIMR
55717	WDR11
55717	BRWD2
55717	DR11
55717	HH14
55717	WDR15
55717	SRI1
55718	POLR3E
55718	RPC5
55718	SIN
55719	FAM178A
55719	C10orf6
55719	SLF2
55720	TSR1
55721	IQCC
55721	RP4-622L5.6
55722	CEP72
55723	ASF1B
55723	CIA-II
55726	ASUN
55726	C12orf11
55726	GCT1
55726	Mat89Bb
55726	NET48
55726	SPATA30
55726	INTS13
55727	BTBD7
55727	FUP1
55728	N4BP2
55728	B3BP
55729	ATF7IP
55729	AM
55729	MCAF
55729	MCAF1
55729	p621
55729	ATF-IP
55731	FAM222B
55731	C17orf63
55732	C1orf112
55732	RP1-97P20.1
55733	HHAT
55733	MART2
55733	SKI1
55733	Skn
55734	ZFP64
55734	ZNF338
55735	DNAJC11
55735	dJ126A5.1
55735	RP1-126A5.3
55737	VPS35
55737	MEM3
55737	PARK17
55738	ARFGAP1
55738	ARF1GAP
55738	HRIHFB2281
55739	CARKD
55739	LP3298
55739	NAXD
55740	ENAH
55740	ENA
55740	MENA
55740	NDPP1
55741	EDEM2
55741	bA4204.1
55741	C20orf31
55741	C20orf49
55742	PARVA
55742	CH-ILKBP
55742	MXRA2
55743	CHFR
55743	RNF116
55743	RNF196
55744	COA1
55744	C7orf44
55744	MITRAC15
55745	AP5M1
55745	C14orf108
55745	Mu5
55745	MuD
55745	MUDENG
55746	NUP133
55746	hNUP133
55747	FAM21C
55747	FAM21A
55747	FAM21B
55748	CNDP2
55748	CN2
55748	CPGL
55748	HsT2298
55748	PEPA
55748	HEL-S-13
55749	CCAR1
55749	RP11-437A18.1
55750	AGK
55750	CATC5
55750	CTRCT38
55750	MTDPS10
55750	MULK
55751	TMEM184C
55751	TMEM34
55752	SEPT11
55753	OGDHL
55754	TMEM30A
55754	C6orf67
55754	CDC50A
55755	CDK5RAP2
55755	C48
55755	Cep215
55755	MCPH3
55756	INTS9
55756	CPSF2L
55756	INT9
55756	RC74
55757	UGGT2
55757	HUGT2
55757	UGCGL2
55757	UGT2
55758	RCOR3
55758	RP11-318L16.1
55759	WDR12
55759	YTM1
55760	DHX32
55760	DDX32
55760	DHLP1
55761	TTC17
55762	ZNF701
55762	LOC101060177
55763	EXOC1
55763	BM-102
55763	SEC3
55763	SEC3L1
55763	SEC3P
55764	IFT122
55764	CED
55764	CED1
55764	SPG
55764	WDR10
55764	WDR10p
55764	WDR140
55765	C1orf106
55766	H2AFJ
55766	H2AJ
55768	NGLY1
55768	CDG1V
55768	PNG1
55768	PNGase
55768	CDDG
55769	ZNF83
55769	HPF1
55769	ZNF816B
55769	LOC101928641
55770	EXOC2
55770	SEC5
55770	SEC5L1
55770	Sec5p
55771	PRR11
55773	TBC1D23
55773	NS4ATP1
55775	TDP1
55776	SAYSD1
55776	C6orf64
55777	MBD5
55777	MRD1
55778	ZNF839
55778	C14orf131
55779	WDR52
55779	CFAP44
55779	SPGF20
55780	C6orf70
55780	dJ266L20.3
55780	ERMARD
55780	PVNH6
55781	RIOK2
55781	RIO2
55783	CMTR2
55783	AFT
55783	FTSJD1
55783	MTr2
55783	HMTr2
55784	MCTP2
55785	FGD6
55785	ZFYVE24
55786	ZNF415
55786	ZfLp
55787	TXLNG
55787	CXorf15
55787	ELRG
55787	FIAT
55787	LSR5
55787	TXLNGX
55788	LMBRD1
55788	C6orf209
55788	LMBD1
55788	MAHCF
55788	NESI
55789	DEPDC1B
55789	BRCC3
55789	XTP1
55790	CSGALNACT1
55790	beta4GalNAcT
55790	ChGn
55790	CSGalNAcT-1
55790	ChGn-1
55791	LRIF1
55791	C1orf103
55791	RIF1
55791	RP11-96K19.1
55791	LOC105378902
55793	FAM63A
55793	RP11-316M1.5
55793	MINDY1
55793	MINDY-1
55794	DDX28
55794	MDDX28
55795	PCID2
55795	F10
55795	RP11-98F14.6
55795	LOC105370376
55796	MBNL3
55796	CHCR
55796	MBLX
55796	MBLX39
55796	MBXL
55798	METTL2B
55798	METL
55798	METTL2
55798	METTL2A
55798	PSENIP1
55799	CACNA2D3
55799	HSA272268
55800	SCN3B
55800	HSA243396
55800	SCNB3
55800	ATFB16
55800	BRGDA7
55801	IL26
55801	AK155
55801	IL-26
55802	DCP1A
55802	HSA275986
55802	Nbla00360
55802	SMAD4IP1
55802	SMIF
55802	
55803	ADAP2
55803	cent-b
55803	CENTA2
55803	HSA272195
55805	LRP2BP
55806	HR
55806	ALUNC
55806	AU
55806	HSA277165
55806	MUHH
55806	MUHH1
55806	HYPT4
55808	ST6GALNAC1
55808	HSY11339
55808	SIAT7A
55808	ST6GalNAcI
55808	STYI
55809	TRERF1
55809	BCAR2
55809	dJ139D8.5
55809	HSA277276
55809	RAPA
55809	RP1-139D8.5
55809	TReP-132
55809	TREP132
55810	FOXJ2
55810	FHX
55811	ADCY10
55811	HCA2
55811	RP1-313L4.2
55811	SAC
55811	SACI
55811	Sacy
55811	HEL-S-7a
55811	hsAC
55812	SPATA7
55812	HSD-3.1
55812	HSD3
55812	LCA3
55812	HEL-S-296
55813	UTP6
55813	C17orf40
55813	HCA66
55814	BDP1
55814	HSA238520
55814	TAF3B1
55814	TFC5
55814	TFIIIB%27%27
55814	TFIIIB150
55814	TFIIIB90
55814	TFNR
55814	TFIIIB''
55815	TSNAXIP1
55815	TXI1
55816	DOK5
55816	C20orf180
55816	IRS-6
55816	IRS6
55818	KDM3A
55818	JHDM2A
55818	JHMD2A
55818	JMJD1
55818	JMJD1A
55818	TSGA
55819	RNF130
55819	G1RZFP
55819	GOLIATH
55819	GP
55821	ALLC
55821	ALC
55823	VPS11
55823	END1
55823	hVPS11
55823	PEP5
55823	RNF108
55823	HLD12
55824	PAG1
55824	CBP
55824	PAG
55825	PECR
55825	DCRRP
55825	HPDHASE
55825	HSA250303
55825	PVIARL
55825	SDR29C1
55825	TERP
55827	DCAF6
55827	1200006M05Rik
55827	ARCAP
55827	IQWD1
55827	MSTP055
55827	NRIP
55827	PC326
55827	RP4-745I14.1
55829	VIMP
55829	AD-015
55829	ADO15
55829	SBBI8
55829	SELS
55829	SEPS1
55829	SELENOS
55830	GLT8D1
55830	AD-017
55830	MSTP139
55831	EMC3
55831	POB
55831	TMEM111
55832	CAND1
55832	TIP120
55832	TIP120A
55833	UBAP2
55833	bA176F3.5
55833	UBAP-2
55835	CENPJ
55835	BM032
55835	CENP-J
55835	CPAP
55835	LAP
55835	LIP1
55835	MCPH6
55835	Sas-4
55835	SASS4
55835	SCKL4
55837	EAPP
55837	BM036
55837	C14orf11
55839	CENPN
55839	BM039
55839	C16orf60
55839	CENP-N
55839	ICEN32
55840	EAF2
55840	BM040
55840	TRAITS
55840	U19
55841	WWC3
55841	BM042
55843	ARHGAP15
55843	BM046
55844	PPP2R2D
55844	MDS026
55844	B55D
55844	B55delta
55845	BRK1
55845	C3orf10
55845	hHBrk1
55845	HSPC300
55845	MDS027
55846	ITFG2
55846	MDS028
55846	LOC100507424
55846	FGGAP1
55847	CISD1
55847	C10orf70
55847	MDS029
55847	mitoNEET
55847	ZCD1
55848	PLGRKT
55848	AD025
55848	C9orf46
55848	MDS030
55848	Plg-R%28KT%29
55848	PLG-RKT
55848	Plg-R(KT)
55850	USE1
55850	MDS032
55850	P31
55850	SLT1
55850	D12
55851	PSENEN
55851	MDS033
55851	MSTP064
55851	PEN-2
55851	PEN2
55852	TEX2
55852	HT008
55852	TMEM96
55853	IDI2-AS1
55853	C10orf110
55853	HT009
55853	IDI2-AS
55854	ZC3H15
55854	HT010
55854	LEREPO4
55854	MSTP012
55855	FAM45B
55855	HT011
55855	FAM45BP
55856	ACOT13
55856	HT012
55856	PNAS-27
55856	THEM2
55857	PLK1S1
55857	C20orf19
55857	HT013
55857	Kiz
55857	Kizuna
55857	NCRNA00153
55857	KIZ
55857	RP69
55858	TMEM165
55858	CDG2K
55858	FT27
55858	GDT1
55858	TMPT27
55858	TPARL
55859	BEX1
55859	BEX2
55859	HBEX2
55859	HGR74-h
55860	ACTR10
55860	ACTR11
55860	Arp11
55860	HARP11
55860	Arp10
55861	DBNDD2
55861	C20orf35
55861	CK1BP
55861	HSMNP1
55862	ECHDC1
55862	dJ351K20.2
55862	MMCD
55862	HEL-S-76
55863	TMEM126B
55863	HT007
55867	SLC22A11
55867	hOAT4
55867	OAT4
55869	HDAC8
55869	CDA07
55869	CDLS5
55869	HD8
55869	HDACL1
55869	MRXS6
55869	RPD3
55869	WTS
55870	ASH1L
55870	ASH1
55870	ASH1L1
55870	KMT2H
55871	CBWD1
55871	COBP
55871	CBWD3
55871	CBWD2
55871	CBWD5
55872	PBK
55872	CT84
